Stock,Company_Name,Sector,Industry,Market_Cap_Cr,Cap_Class,Monthly_Pattern,Monthly_Pattern_Status,Monthly_Pattern_Quality,Monthly_Pattern_Duration_Mo,Monthly_Pattern_Details,Converging_Signals,Weekly_Trend,Weekly_Above_40MA,Weekly_Volume_Expanding,Daily_Setup,Daily_Above_50MA,Sector_Trend,Sector_Stage2_Age_Mo,Index_Regime,Nifty_Monthly_Trend,CMP,Breakout_Zone,Pattern_Bottom,Stop_Loss,Target_1yr,Target_2yr,Target_3yr,Fair_Value_Estimate,Upside_Potential_Pct,Expected_CAGR_2yr_Pct,PE_Ratio,Forward_PE,PB_Ratio,PEG_Ratio,EV_EBITDA,Dividend_Yield_Pct,Dividend_Growth_3yr_Pct,Analyst_Target,Analyst_Count,Analyst_Recommendation,ROE_Pct,ROCE_Pct,ROCE_Trend,Operating_Margin_Pct,OPM_Trend,Net_Margin_Pct,Return_on_Assets_Pct,Revenue_Growth_TTM_Pct,Revenue_Growth_3yr_CAGR,Revenue_Growth_5yr_CAGR,Profit_Growth_TTM_Pct,Profit_Growth_3yr_CAGR,Profit_Growth_5yr_CAGR,EPS_Growth_Quarterly_Pct,EPS_Consistency_Score,EPS_Consistency_Desc,Debt_to_Equity,DE_Trend,Current_Ratio,Interest_Coverage,Free_Cashflow_Cr,FCF_Yield_Pct,Promoter_Holding_Pct,Promoter_Change_QoQ,Promoter_Pledge_Pct,FII_Holding_Pct,FII_Change_QoQ,DII_Holding_Pct,DII_Change_QoQ,52wk_High,52wk_Low,Dist_From_52wk_High_Pct,Dist_From_52wk_Low_Pct,RS_vs_Nifty_1yr_Pct,RS_vs_Nifty_3yr_Pct,Monthly_Vol_Surge,Beta,Piotroski_F_Score,Fundamental_Score_40,Technical_Score_30,Valuation_Score_20,Momentum_Score_10,Overall_Score_100,Rating_Grade,Why_Buy,Key_Risks,Investment_Horizon,Risk_Level,Data_Sources,Data_Quality_Pct,Monthly_Bars,Next_Earnings,Scan_Date,First_Seen_Date,Days_On_Watchlist,Price_Change_Since_First_Pct,Times_Scanned,Score_vs_First
NATCOPHARM,NATCO Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,16504.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=985 | 30-EMA=956 | Above by 18.3% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Uptrend,True,Stage2,6,Uptrend,Uptrend,1130.9,956.11,764.93,961.27,5842.98,4813.16,9223.38,7341.12,325.6,106.3,11.63,20.12,1.79,0.45,10.5,71.0,-45.95,1021.22,9,hold,16.9,17.1,3.4,35.0,4.06,34.78,7.8,-7.95,14.64,14.72,-24.69,25.64,26.26,-34.1,0.15,highly inconsistent earnings,0.08,,3.01,,820.65,4.97,49.41,0.0,,16.99,-0.38,5.63,0.17,1226.8,789.0,7.8,43.3,30.47,43.98,0.36,0.2,7,32.0,26.5,12.0,7.0,77.5,BUY ⭐⭐⭐⭐,Expected ~106% CAGR (2yr) | Profit CAGR 26% | ROCE trend rising ↑ | Nearly debt-free | OPM 35% | FCF yield 5.0%,Earnings due 2026-08-12,1-3 years,Low-Medium,"yfinance, screener.in",100,365,2026-08-12,2026-08-01,2026-06-01,61,0.0,8,-1.0
SEAMECLTD,Seamec Limited,Industrials,Marine Shipping,3563.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1347 | 30-EMA=1166 | Above by 25.2% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,False,Constructive,False,Stage2,4,Uptrend,Uptrend,1460.1,1166.39,796.15,1241.08,7275.31,14222.5,27803.57,14222.5,874.1,212.1,14.12,,2.73,0.15,9.3,0.0,0.0,,0,none,21.8,20.0,2.03,42.0,2.06,26.39,9.36,46.01,29.63,29.94,188.64,95.49,20.74,140.8,0.15,highly inconsistent earnings,0.27,,1.89,,-201.82,-5.67,72.72,0.0,,5.93,2.2,4.39,-0.1,1709.2,752.55,14.6,94.0,48.67,103.79,0.23,0.11,6,36.0,22.5,12.0,7.0,77.5,BUY ⭐⭐⭐⭐,Expected ~212% CAGR (2yr) | Revenue CAGR 30% | Profit CAGR 95% | ROE 22% | ROCE trend rising ↑ | Low D/E 0.27,None identified,1-3 years,Low-Medium,"yfinance, screener.in",100,289,,2026-08-01,2026-06-01,61,-6.5,8,-5.5
GOKULAGRO,Gokul Agro Resources Limited,Consumer Defensive,Packaged Foods,6195.0,Small-Cap,MonthlyDoubleBottom,Forming,0.42,10,Sep 10mo | Mid rally 42% | Asymmetry 0%,,Uptrend,True,False,Uptrend,True,Stage2,15,Uptrend,Uptrend,217.71,67.5,47.4,185.05,1013.13,1427.19,2010.48,1427.19,555.5,156.0,16.78,,4.36,0.41,9.04,0.0,,,0,none,30.0,36.7,2.09,3.0,0.23,1.54,8.6,23.15,30.88,23.53,50.0,40.87,52.32,144.8,0.15,highly inconsistent earnings,0.41,,1.23,,420.05,6.78,74.24,0.0,,1.87,0.36,0.11,0.02,249.92,142.5,12.9,52.8,34.32,272.1,0.11,-0.08,5,40.0,18.04,12.0,7.0,77.0,BUY ⭐⭐⭐⭐,Expected ~156% CAGR (2yr) | Revenue CAGR 31% | Profit CAGR 41% | ROE 30% | ROCE 37% | ROCE trend rising ↑,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,125,,2026-08-01,2026-06-01,61,-8.1,8,-3.0
RRKABEL,R R Kabel Limited,Industrials,Electrical Equipment & Parts,28204.0,Mid-Cap,MonthlyStage2,Breaking Out,1.0,24,10-EMA=1502 | 30-EMA=1429 | Above by 34.3% | MA turning=Yes,,Uptrend,True,False,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,1918.9,1428.79,885.37,1631.07,1660.15,2210.35,3130.5,2279.71,15.2,7.3,57.14,36.43,10.96,1.53,36.99,44.0,22.39,2106.31,13,strong_buy,21.3,28.1,2.2,8.0,-0.2,5.06,10.62,27.62,20.19,28.98,57.69,37.32,29.52,30.1,0.15,highly inconsistent earnings,0.13,,1.65,,-191.82,-0.68,61.38,-0.27,,10.68,1.58,11.87,-1.46,2549.0,1165.0,24.7,64.7,50.79,,2.07,1.45,5,35.0,30.0,2.0,10.0,77.0,BUY ⭐⭐⭐⭐,Expected ~7% CAGR (2yr) | Revenue CAGR 20% | Profit CAGR 37% | ROE 21% | ROCE 28% | ROCE trend rising ↑,High PE 57,1-3 years,Low-Medium,"yfinance, screener.in",100,33,,2026-08-01,2026-06-01,61,0.0,8,-2.0
ABB,ABB India Limited,Industrials,Specialty Industrial Machinery,156293.0,Large-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=6415 | 30-EMA=5825 | Above by 17.4% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,6836.0,5825.16,4876.16,5810.6,6734.06,13717.95,51442.48,18612.28,100.7,41.7,101.01,73.02,19.95,0.57,80.18,53.0,39.08,6376.44,27,underperform,22.4,29.9,20.0,14.0,2.8,22.26,,-0.83,19.84,,78.48,176.39,,275.8,0.15,highly inconsistent earnings,0.01,,,,,,75.0,0.0,,7.67,-0.52,9.89,0.61,7924.5,4637.5,13.7,47.4,38.47,33.17,0.25,0.52,3,35.0,28.5,5.0,8.0,76.5,BUY ⭐⭐⭐⭐,Expected ~42% CAGR (2yr) | Revenue CAGR 20% | Profit CAGR 176% | ROE 22% | ROCE 30% | ROCE trend rising ↑,High PE 101 | Earnings due 2026-07-31,1-3 years,Low-Medium,"yfinance, screener.in",80,289,2026-07-31,2026-08-01,2026-06-01,61,8.0,8,6.1
THYROCARE,Thyrocare Technologies Limited,Healthcare,Diagnostics & Research,8981.0,Mid-Cap,MonthlyDoubleBottom,Forming,1.0,36,Sep 36mo | Mid rally 676% | Asymmetry 6%,,Uptrend,True,False,Uptrend,True,Stage2,6,Uptrend,Uptrend,536.55,967.28,121.16,456.07,754.4,1813.4,1408.29,1030.73,238.0,83.8,51.02,35.57,15.34,1.39,35.14,293.0,5.27,649.0,5,strong_buy,28.4,35.4,-1.57,32.0,-0.26,19.67,17.69,5.67,15.27,8.26,7.98,36.63,0.0,118.6,0.15,highly inconsistent earnings,0.09,,3.39,,171.93,1.91,60.92,0.0,,5.43,0.06,20.92,-0.08,597.6,342.55,10.2,56.6,28.83,186.33,0.15,0.47,5,39.0,26.5,5.0,6.0,76.5,BUY ⭐⭐⭐⭐,Expected ~84% CAGR (2yr) | Revenue CAGR 15% | Profit CAGR 37% | ROE 28% | ROCE 35% | Nearly debt-free,High PE 51 | Pattern still forming (not broken out),1-3 years,Low-Medium,"yfinance, screener.in",100,123,,2026-08-01,2026-06-01,61,14.0,8,1.0
WABAG,VA Tech Wabag Limited,Industrials,Engineering & Construction,12741.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1607 | 30-EMA=1330 | Above by 61.3% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,2144.6,1329.89,1077.7,1822.91,7177.95,14674.65,74794.09,23170.41,584.3,161.6,34.72,22.79,4.5,0.16,25.02,24.0,100.0,1931.0,7,strong_buy,15.9,21.3,1.74,12.0,1.06,9.39,5.17,19.73,10.04,6.83,25.42,222.8,29.65,28.9,0.15,highly inconsistent earnings,0.09,,1.71,,168.06,1.32,19.08,-0.01,,18.25,1.65,6.33,0.56,2253.5,1033.0,4.8,107.6,48.39,308.99,1.38,0.74,7,32.0,28.5,8.0,8.0,76.5,BUY ⭐⭐⭐⭐,Expected ~162% CAGR (2yr) | Profit CAGR 223% | ROCE 21% | ROCE trend rising ↑ | Nearly debt-free | Piotroski F=7 (high quality compounder),None identified,1-3 years,Low-Medium,"yfinance, screener.in",100,190,,2026-08-01,2026-06-01,61,54.2,8,4.3
DEEPINDS,Deep Industries Limited,Energy,Oil & Gas E&P,3069.0,Small-Cap,MonthlyStage2,Stage Change,0.977,24,10-EMA=452 | 30-EMA=406 | Above by 14.7% | MA turning=Yes,MonthlyCupHandle+MonthlyStage2,Uptrend,True,True,Uptrend,True,Stage2,1,Uptrend,Uptrend,465.3,405.8,347.1,395.5,686.37,960.02,1342.78,960.02,106.3,43.6,17.07,8.13,1.54,0.43,9.0,64.0,48.84,650.0,1,none,19.4,16.5,2.83,40.0,0.26,20.2,7.42,54.69,37.73,35.65,349.37,39.87,44.75,,0.15,highly inconsistent earnings,0.1,,2.69,,41.62,1.36,63.49,0.0,,1.47,-0.34,1.53,0.4,578.0,330.0,19.5,41.0,-11.97,67.67,0.21,-0.61,7,40.0,26.22,9.0,1.0,76.2,BUY ⭐⭐⭐⭐,Expected ~44% CAGR (2yr) | Revenue CAGR 38% | Profit CAGR 40% | ROCE trend rising ↑ | Nearly debt-free | Promoter 63% holding,None identified,1-3 years,Low-Medium,"yfinance, screener.in",100,64,,2026-08-01,2026-06-01,61,-1.8,8,-2.3
TBZ,Tribhovandas Bhimji Zaveri Limited,Consumer Cyclical,Luxury Goods,1728.0,Small-Cap,MonthlyStage2,Breaking Out,1.0,24,10-EMA=184 | 30-EMA=166 | Above by 59.9% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Uptrend,True,Stage2,3,Uptrend,Uptrend,264.9,165.62,111.51,225.16,3193.66,5479.36,9400.94,5479.36,1968.5,354.8,8.54,87.17,2.06,0.12,6.82,87.0,31.04,,0,none,27.1,21.4,2.0,11.0,0.57,6.3,10.94,22.25,10.19,19.0,197.06,71.57,36.26,612.6,0.15,highly inconsistent earnings,1.06,,1.65,,-81.27,-4.7,74.12,0.0,,1.47,1.21,0.0,0.0,274.99,110.5,3.7,139.7,45.58,110.7,2.2,0.48,6,27.0,28.0,13.0,8.0,76.0,BUY ⭐⭐⭐⭐,Expected ~355% CAGR (2yr) | Profit CAGR 72% | ROE 27% | ROCE 21% | ROCE trend rising ↑ | Promoter 74% holding,High D/E 1.1,2-3 years,Medium,"yfinance, screener.in",100,171,,2026-08-01,2026-06-01,61,103.9,8,12.5
DSSL,Dynacons Systems & Solutions Limited,Technology,Information Technology Services,1580.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1188 | 30-EMA=1034 | Above by 28.1% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,False,Constructive,False,Downtrend,0,Uptrend,Uptrend,1325.1,1034.05,784.85,1126.33,3277.44,4492.72,6158.62,4492.72,239.0,84.1,18.62,,4.99,0.5,11.64,4.0,0.0,,0,none,31.0,29.8,2.31,10.0,1.14,5.95,9.18,12.39,20.99,26.71,18.06,37.08,56.69,3.9,0.4,lumpy earner,0.75,,1.35,,13.4,0.85,60.89,0.0,,1.08,0.71,0.28,-0.02,1924.8,781.0,31.2,69.7,35.56,59.32,0.12,0.76,6,38.0,21.5,10.0,6.0,75.5,BUY ⭐⭐⭐⭐,Expected ~84% CAGR (2yr) | Revenue CAGR 21% | Profit CAGR 37% | ROE 31% | ROCE 30% | ROCE trend rising ↑,None identified,2-3 years,Medium,"yfinance, screener.in",100,223,,2026-08-01,2026-06-01,61,-14.4,8,-0.5
EICHERMOT,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,209387.0,Large-Cap,MonthlyDoubleBottom,Forming,1.0,43,Sep 43mo | Mid rally 123% | Asymmetry 5%,,Uptrend,True,False,Tight-Above-MAs,True,Stage2,3,Uptrend,Uptrend,7365.5,3131.16,1371.92,6260.68,11224.41,11520.54,17172.47,13883.47,56.4,25.1,38.02,28.75,8.34,1.6,35.2,107.0,49.38,7976.14,36,buy,24.0,30.5,3.14,25.0,1.11,23.56,10.42,24.05,17.47,21.83,16.5,23.69,32.57,11.6,0.4,lumpy earner,0.02,,1.9,,3151.76,1.51,49.03,-0.03,,25.52,-1.25,15.97,1.24,8230.0,5353.0,10.5,37.6,23.15,102.86,0.47,0.28,7,38.0,28.5,3.0,6.0,75.5,BUY ⭐⭐⭐⭐,Expected ~25% CAGR (2yr) | Revenue CAGR 17% | Profit CAGR 24% | ROE 24% | ROCE 30% | ROCE trend rising ↑,Earnings due 2026-07-29 | Pattern still forming (not broken out),1-3 years,Low-Medium,"yfinance, screener.in",100,367,2026-07-29,2026-08-01,2026-06-01,61,7.0,8,3.0
KERNEX,Kernex Microsystems (India) Limited,Technology,Software - Application,3706.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1163 | 30-EMA=944 | Above by 43.5% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Downtrend,0,Uptrend,Uptrend,1354.0,943.72,396.3,1150.9,3353.01,10340.69,31890.67,10340.69,663.7,176.4,41.84,,14.91,0.2,25.77,0.0,0.0,,0,none,43.5,47.8,9.51,35.0,24.6,20.53,15.46,126.32,375.48,88.64,76.0,208.4,,109.5,0.2,multiple loss years in history,0.66,,1.31,,-131.54,-3.55,28.73,-0.12,,2.48,2.18,0.05,0.03,2445.0,850.0,44.6,59.3,21.79,255.02,1.06,0.06,4,34.0,27.5,8.0,6.0,75.5,BUY ⭐⭐⭐⭐,Expected ~176% CAGR (2yr) | Revenue CAGR 375% | Profit CAGR 208% | ROE 44% | ROCE 48% | ROCE trend rising ↑,None identified,2-3 years,Medium,"yfinance, screener.in",100,246,,2026-08-01,2026-06-01,61,0.0,8,-1.0
ASHIANA,Ashiana Housing Limited,Real Estate,Real Estate - Development,3887.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=340 | 30-EMA=306 | Above by 22.6% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Uptrend,True,Stage2,3,Uptrend,Uptrend,374.65,305.69,263.99,318.45,675.5,1091.14,1762.52,1091.14,191.2,70.7,32.25,22.48,4.29,0.52,23.53,66.0,25.99,,0,none,14.5,14.4,2.54,11.0,2.26,10.31,1.87,116.07,40.74,36.41,555.56,61.53,53.16,3.2,0.15,highly inconsistent earnings,0.38,,1.33,,442.37,11.38,61.11,0.0,,8.19,-0.1,8.08,0.01,435.9,269.45,14.1,39.0,22.33,58.48,0.25,0.28,5,36.0,26.5,6.0,6.0,74.5,BUY ⭐⭐⭐⭐,Expected ~71% CAGR (2yr) | Revenue CAGR 41% | Profit CAGR 62% | ROCE trend rising ↑ | Promoter 61% holding | FCF yield 11.4%,None identified,2-3 years,Medium,"yfinance, screener.in",100,182,,2026-08-01,2026-06-01,61,2.8,8,-4.0
KIRLPNU,Kirloskar Pneumatic Company Limited,Industrials,Specialty Industrial Machinery,9726.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1275 | 30-EMA=1142 | Above by 38.5% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,1581.5,1141.5,988.59,1344.27,2951.8,4121.0,10884.9,5668.33,160.6,61.4,37.04,29.07,7.79,0.4,25.23,80.0,58.74,1800.0,3,strong_buy,22.6,29.6,-3.09,19.0,2.34,14.54,,1.18,52.58,30.16,3.15,92.03,47.92,25.6,0.15,highly inconsistent earnings,0.0,,,,,,38.81,0.0,,10.39,0.83,25.97,-0.56,2197.1,990.1,28.0,59.7,20.18,125.03,1.01,0.53,2,33.0,28.5,9.0,4.0,74.5,BUY ⭐⭐⭐⭐,Expected ~61% CAGR (2yr) | Revenue CAGR 53% | Profit CAGR 92% | ROE 23% | ROCE 30% | Nearly debt-free,None identified,2-3 years,Medium,"yfinance, screener.in",80,38,,2026-08-01,2026-06-01,61,0.0,8,-2.0
POWERMECH,Power Mech Projects Limited,Industrials,Engineering & Construction,8200.0,Mid-Cap,MonthlyDoubleBottom,Forming,1.0,16,Sep 16mo | Mid rally 120% | Asymmetry 1%,MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,False,Constructive,True,Stage2,4,Uptrend,Uptrend,2479.6,3722.33,1681.27,2107.66,4985.73,5763.39,7888.98,6271.55,132.4,52.5,22.52,14.18,3.26,0.87,11.98,5.0,18.56,3180.33,3,none,15.6,21.8,3.49,12.0,1.54,6.0,7.72,15.82,18.96,26.33,18.39,25.79,25.75,21.6,0.75,consistent growth,0.26,,1.71,,528.1,6.44,58.41,0.0,,6.54,0.06,20.6,0.42,3260.0,1717.7,23.9,44.4,-18.37,24.81,0.52,0.59,7,39.0,21.5,13.0,1.0,74.5,BUY ⭐⭐⭐⭐,Expected ~52% CAGR (2yr) | Revenue CAGR 19% | Profit CAGR 26% | ROCE 22% | ROCE trend rising ↑ | Low D/E 0.26,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,130,,2026-08-01,2026-06-01,61,0.0,8,4.0
BLSE,BLS E-SERVICES LIMITED,Industrials,Specialty Business Services,2559.0,Small-Cap,MonthlyStage2,Breaking Out,1.0,24,10-EMA=209 | 30-EMA=225 | Above by 17.1% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Uptrend,True,Stage2,4,Uptrend,Uptrend,263.25,224.78,145.42,223.76,320.56,484.37,731.88,484.37,84.0,35.6,44.67,,4.92,0.87,29.84,53.0,-50.0,,0,none,11.4,17.0,-5.7,7.0,0.43,5.14,5.98,115.41,66.32,77.2,16.95,51.1,87.22,11.7,0.15,highly inconsistent earnings,0.01,,2.85,,39.32,1.54,71.87,2.06,,0.64,0.18,0.02,0.01,287.7,124.3,8.5,111.8,51.43,,2.48,0.15,6,31.0,28.0,5.0,10.0,74.0,BUY ⭐⭐⭐⭐,Expected ~36% CAGR (2yr) | Revenue CAGR 66% | Profit CAGR 51% | Nearly debt-free | Promoter 72% holding | Promoters buying ↑,None identified,2-3 years,Medium,"yfinance, screener.in",100,30,,2026-08-01,2026-06-01,61,30.9,8,12.7
SCPL,Sheetal Cool Products Limited,Consumer Defensive,Packaged Foods,599.0,Small-Cap,MonthlyStage2,Breaking Out,1.0,24,10-EMA=380 | 30-EMA=368 | Above by 29.7% | MA turning=No,,Uptrend,True,False,Uptrend,True,Stage2,15,Uptrend,Uptrend,477.45,368.21,212.71,405.83,1871.93,3229.08,5570.16,3229.08,576.3,160.1,31.35,,3.82,0.43,15.48,,,,0,none,13.27,,,9.98,,5.21,8.01,60.2,,,72.5,,,72.4,0.5,insufficient history,0.32,,2.65,,-12.14,-2.03,70.08,3.01,,0.02,0.02,0.1,0.1,607.75,190.03,21.4,151.2,97.3,-7.49,2.01,-0.06,4,26.0,28.0,12.0,8.0,74.0,BUY ⭐⭐⭐⭐,Expected ~160% CAGR (2yr) | Revenue CAGR 60% | Profit CAGR 72% | Promoter 70% holding | Promoters buying ↑ | PEG 0.43 — deeply undervalued,None identified,2-3 years,Medium,"yfinance, screener.in",70,45,,2026-08-01,2026-07-01,31,-8.5,4,1.5
TPLPLASTEH,TPL Plastech Limited,Consumer Cyclical,Packaging & Containers,600.0,Small-Cap,MonthlyStage2,Breaking Out,1.0,24,10-EMA=72 | 30-EMA=71 | Above by 17.0% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Uptrend,True,Stage2,3,Uptrend,Uptrend,82.5,70.54,51.5,70.12,224.23,273.38,333.3,273.38,231.4,82.0,20.62,,3.56,0.94,12.73,130.0,35.72,,0,none,18.4,22.3,1.2,11.0,0.03,6.88,10.56,21.2,16.0,14.39,20.83,21.92,21.4,18.0,0.15,highly inconsistent earnings,0.11,,2.08,,27.6,4.6,74.86,0.0,,0.47,-0.03,0.04,0.0,90.33,50.01,8.7,65.0,9.88,85.8,1.88,0.05,7,33.0,28.0,10.0,3.0,74.0,BUY ⭐⭐⭐⭐,Expected ~82% CAGR (2yr) | Revenue CAGR 16% | Profit CAGR 22% | ROCE 22% | ROCE trend rising ↑ | Low D/E 0.11,None identified,2-3 years,Medium,"yfinance, screener.in",100,135,,2026-08-01,2026-06-01,61,29.5,8,7.5
INFOBEAN,InfoBeans Technologies Limited,Technology,Software - Application,1525.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=160 | 30-EMA=137 | Above by 23.8% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Sideways,False,False,Constructive,True,Downtrend,0,Uptrend,Uptrend,169.78,137.16,72.69,144.31,498.42,782.12,1227.31,782.12,360.7,114.6,17.96,,3.69,0.32,11.42,32.0,0.0,,0,none,23.2,29.2,0.37,22.0,0.14,16.87,13.5,7.78,14.51,15.37,-2.3,56.92,9.1,104.2,0.15,highly inconsistent earnings,0.04,,10.14,,47.77,3.13,72.82,-0.02,,0.41,-0.04,0.0,-0.2,257.5,116.5,34.1,45.7,11.61,15.73,0.2,0.55,7,40.0,19.5,12.0,2.0,73.5,BUY ⭐⭐⭐⭐,Expected ~115% CAGR (2yr) | Profit CAGR 57% | ROE 23% | ROCE 29% | ROCE trend rising ↑ | Nearly debt-free,None identified,2-3 years,Medium,"yfinance, screener.in",100,109,,2026-08-01,2026-06-01,61,11.5,8,7.5
JSLL,JEENA SIKHO LIFECARE LTD,Healthcare,Medical Care Facilities,6896.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,27,Sep 27mo | Mid rally 354% | Asymmetry 6%,,Downtrend,False,False,Below-MAs,True,Stage2,6,Uptrend,Uptrend,654.35,2495.23,534.4,556.2,3002.48,8174.56,22256.06,8174.56,1149.3,253.4,31.15,14.56,14.77,0.18,19.52,20.0,31.58,1000.0,1,none,61.3,64.1,12.0,44.0,10.4,27.68,37.62,70.79,75.97,,177.5,172.26,,78.1,1.0,steady compounder (low CV),0.27,,3.25,,213.96,3.1,63.62,0.0,,4.78,-1.39,0.36,-0.1,849.5,492.0,23.0,33.0,61.38,125.56,1.45,1.05,7,40.0,16.5,11.0,6.0,73.5,BUY ⭐⭐⭐⭐,Expected ~253% CAGR (2yr) | Revenue CAGR 76% | Profit CAGR 172% | ROE 61% | ROCE 64% | ROCE trend rising ↑,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,49,,2026-08-01,2026-06-01,61,0.0,8,7.0
SPARC,Sun Pharma Advanced Research Company Limited,Healthcare,Drug Manufacturers - Specialty & Generic,7017.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=185 | 30-EMA=185 | Above by 43.4% | MA turning=No,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Uptrend,True,Stage2,6,Uptrend,Uptrend,264.6,184.51,112.39,224.91,2861.82,3291.1,3784.76,3291.1,1143.8,252.7,4.52,3.9,5.24,,4.71,0.0,,,0,none,279.0,164.0,136.0,85.0,60.7,82.65,79.74,2509.72,98.84,,552.77,,,,0.2,multiple loss years in history,0.42,,2.47,,-886.82,-12.64,65.68,0.01,,3.9,1.86,0.09,-0.79,289.0,108.0,8.4,145.0,89.78,-22.65,0.59,0.54,5,33.0,26.5,8.0,6.0,73.5,BUY ⭐⭐⭐⭐,Expected ~253% CAGR (2yr) | Revenue CAGR 99% | ROE 279% | ROCE 164% | ROCE trend rising ↑ | Promoter 66% holding,None identified,2-3 years,Medium,"yfinance, screener.in",90,283,,2026-08-01,2026-06-01,61,47.2,8,1.5
LLOYDSME,Lloyds Metals and Energy Limited,Basic Materials,Steel,109188.0,Large-Cap,MonthlyCupHandle,Forming,0.572,12,Cup 12mo | Depth 19% | Prior gain 117% | R²=0.67,MonthlyAscTriangle+MonthlyCupHandle,Uptrend,True,False,Tight-Above-MAs,True,Stage2,1,Uptrend,Uptrend,1664.5,1657.23,1347.5,1414.83,4223.56,9433.34,48965.2,14380.8,466.7,138.1,28.98,12.8,7.87,0.12,20.7,5.0,0.0,2012.14,7,buy,36.6,27.3,3.17,36.0,5.31,21.48,13.75,154.62,72.17,132.66,163.16,240.49,353.33,585.3,0.15,highly inconsistent earnings,1.45,,0.81,,-7270.92,-6.66,61.63,-0.02,,1.85,-0.41,2.18,0.47,1950.0,1042.9,14.6,59.6,12.48,,0.88,0.12,5,36.0,22.36,9.0,6.0,73.4,BUY ⭐⭐⭐⭐,Expected ~138% CAGR (2yr) | Revenue CAGR 72% | Profit CAGR 240% | ROE 37% | ROCE 27% | ROCE trend rising ↑,High D/E 1.5 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,35,,2026-08-01,2026-06-01,61,0.0,8,1.0
THANGAMAYL,Thangamayil Jewellery Limited,Consumer Cyclical,Luxury Goods,21467.0,Mid-Cap,MonthlyDoubleBottom,Forming,0.991,8,Sep 8mo | Mid rally 109% | Asymmetry 10%,,Uptrend,True,True,Tight-Above-MAs,True,Stage2,3,Uptrend,Uptrend,6671.5,230.34,105.16,5670.77,29601.37,82369.42,601827.91,133472.59,1134.6,251.4,60.97,44.64,15.16,0.17,40.26,26.0,45.76,5714.67,3,none,27.93,,,7.28,,4.14,10.33,105.6,,,350.9,,,354.3,0.5,insufficient history,0.65,,1.54,,-47.18,-0.22,61.61,0.0,,5.54,1.17,16.43,-0.98,7165.0,1750.1,6.9,281.2,196.7,420.3,1.02,0.5,4,29.0,26.89,7.0,10.0,72.9,BUY ⭐⭐⭐⭐,Expected ~251% CAGR (2yr) | Revenue CAGR 106% | Profit CAGR 351% | ROE 28% | Promoter 62% holding | FII buying +1.2% ↑,High PE 61 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",70,198,,2026-08-01,2026-06-01,61,82.6,8,-9.0
